Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Field Goals Attempted 0-39,Field Goals Made 0-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Attempted,Extra Points Made,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP,PPR Fantasy Points Scored,Standard Fantasy Points Scored,season,injury_abdomen,injury_abdominal,injury_achilles,injury_ankle,injury_back,injury_biceps,injury_calf,injury_chest,injury_collarbone,injury_concussion,injury_elbow,injury_eye,injury_fibula,injury_finger,injury_foot,injury_forearm,injury_groin,injury_hamstring,injury_hand,injury_head,injury_heel,injury_hernia,injury_hip,injury_illness,injury_kidney,injury_knee,injury_neck,injury_non-injury,injury_not injury related,injury_oblique,injury_pectoal,injury_pectoral,injury_pelvis,injury_quad,injury_rest,injury_rib,injury_ribs,injury_right shoulder,injury_shin,injury_shoulder,injury_thigh,injury_thumb,injury_tibia,injury_toe,injury_triceps,injury_wrist
Arizona Cardinals DST,,2024,DEF,ARI,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5823.0,1045.0,17.0,344.0,3674.0,20.0,2149.0,18.0,100.0,803.0,20.0,43.1,9.6,41.0,9.0,8.0,16.0,2.0,1.0,0.0,,224.0,,149.0,,186.5,13.0,85.0,85.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashton Dulin,27.0,2024,WR,IND,15.0,2.0,,,,,,5.0,45.0,0.0,8.0,2.0,67.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.0,,,,477.0,155.0,19.2,17.2,2024.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlanta Falcons DST,,2024,DEF,ATL,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5868.0,1067.0,18.0,347.0,3817.0,34.0,2051.0,11.0,122.0,964.0,16.0,43.7,9.8,31.0,12.0,6.0,12.0,1.0,4.0,0.0,,205.0,,186.0,247.0,208.3,20.0,93.0,93.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audric Estime,21.0,2024,RB,DEN,13.0,1.0,,,,,,76.0,310.0,2.0,5.0,5.0,27.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,328.0,220.0,257.0,71.0,46.7,41.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Ekeler,29.0,2024,RB,WAS,12.0,6.0,,,,,,77.0,367.0,4.0,41.0,35.0,366.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,93.0,93.0,89.0,91.0,28.0,126.3,91.3,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Hooper,30.0,2024,TE,NWE,17.0,8.0,,,,,,0.0,0.0,0.0,59.0,45.0,476.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0,,437.0,,389.5,57.0,106.6,61.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Seibert,28.0,2024,K,WAS,9.0,0.0,,,,,,,,,,,,,,17.0,17.0,8.0,8.0,5.0,2.0,30.0,27.0,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,476.0,,614.0,,545.0,38.0,108.0,108.0,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Trammell,26.0,2024,WR,JAX,1.0,0.0,,,,,,0.0,0.0,0.0,3.0,2.0,40.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,211.0,4.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bailey Zappe,25.0,2024,QB,CLE,1.0,1.0,31.0,16.0,170.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,,530.0,,462.0,60.0,7.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baker Mayfield,29.0,2024,QB,TAM,17.0,17.0,570.0,407.0,4500.0,41.0,16.0,60.0,378.0,3.0,0.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.0,158.0,163.0,175.0,166.6,22.0,341.8,341.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baltimore Ravens DST,,2024,DEF,BAL,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5511.0,1062.0,17.0,330.0,4150.0,27.0,1361.0,12.0,97.0,759.0,43.0,36.6,9.1,54.0,12.0,5.0,12.0,0.0,2.0,0.0,,100.0,190.0,119.0,135.0,128.2,3.0,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baylor Cupp,24.0,2024,TE,KAN,1.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.0,,710.0,99.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Sims,24.0,2024,TE,GNB,17.0,5.0,,,,,,0.0,0.0,0.0,5.0,4.0,42.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0,,879.0,,651.5,96.0,8.2,4.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Sinnott,22.0,2024,TE,WAS,17.0,2.0,,,,,,0.0,0.0,0.0,5.0,5.0,28.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,233.0,253.0,215.7,24.0,13.8,8.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Skowronek,27.0,2024,WR,PIT,10.0,1.0,,,,,,0.0,0.0,0.0,5.0,5.0,69.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.0,,679.0,189.0,11.9,6.9,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bijan Robinson,22.0,2024,RB,ATL,17.0,17.0,,,,,,304.0,1456.0,14.0,72.0,61.0,431.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,8.0,4.0,5.0,2.0,337.7,276.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Corum,24.0,2024,RB,LAR,17.0,1.0,,,,,,58.0,207.0,0.0,8.0,7.0,58.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0,120.0,147.0,103.0,128.0,40.0,33.5,26.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Grupe,26.0,2024,K,NOR,17.0,0.0,,,,,,,,,,,,,,15.0,14.0,8.0,7.0,8.0,6.0,31.0,27.0,33.0,31.0,,,,,,,,,,,,,,,,,,,,,,277.0,,210.0,,231.0,24.0,123.0,123.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Watson,25.0,2024,RB,DEN,2.0,0.0,,,,,,4.0,10.0,0.0,2.0,1.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.0,,722.0,,562.5,109.0,3.3,2.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Whiteheart,24.0,2024,TE,CLE,11.0,2.0,,,,,,0.0,0.0,0.0,9.0,6.0,51.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.0,,877.0,109.0,17.1,11.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bo Melton,25.0,2024,WR,GNB,17.0,0.0,,,,,,8.0,54.0,0.0,17.0,8.0,91.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,,458.0,,389.0,124.0,22.5,14.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bo Nix,24.0,2024,QB,DEN,17.0,17.0,567.0,376.0,3775.0,29.0,12.0,92.0,430.0,4.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,192.0,174.0,201.0,184.6,23.0,311.2,310.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Braden Mann,27.0,2024,K,PHI,17.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,211.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bradley Pinion,30.0,2024,K,ATL,17.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,211.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Braelon Allen,20.0,2024,RB,NYJ,17.0,2.0,,,,,,92.0,334.0,2.0,27.0,19.0,148.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,260.0,160.0,198.5,55.0,85.2,66.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,31.0,2024,WR,DAL,10.0,9.0,,,,,,3.0,-3.0,0.0,54.0,26.0,259.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,162.0,173.0,166.0,169.2,59.0,69.6,43.6,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Aiyuk,26.0,2024,WR,SFO,7.0,7.0,,,,,,0.0,0.0,0.0,47.0,25.0,374.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,26.0,22.0,43.0,34.0,16.0,62.4,37.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Allen,32.0,2024,QB,SFO,3.0,1.0,30.0,17.0,199.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.0,,483.0,,413.0,53.0,4.36,4.36,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Aubrey,29.0,2024,K,DAL,17.0,0.0,,,,,,,,,,,,,,14.0,12.0,16.0,14.0,17.0,14.0,47.0,40.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,101.0,129.0,78.0,125.0,113.4,3.0,185.0,185.0,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Johnson,26.0,2024,WR,PIT,3.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.0,,537.0,169.0,1.9,0.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon McManus,33.0,2024,K,GNB,11.0,0.0,,,,,,,,,,,,,,14.0,14.0,4.0,3.0,3.0,3.0,21.0,20.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,308.0,295.0,331.0,,311.3,32.0,98.0,98.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Powell,29.0,2024,WR,MIN,17.0,1.0,,,,,,0.0,0.0,0.0,10.0,7.0,71.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0,,414.0,,389.5,125.0,12.1,5.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Braxton Berrios,29.0,2024,WR,MIA,6.0,0.0,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,,320.0,,267.0,85.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brayden Narveson,25.0,2024,K,2TM,7.0,0.0,,,,,,,,,,,,,,8.0,7.0,9.0,5.0,1.0,0.0,18.0,12.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,388.0,,388.0,35.0,53.0,53.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brayden Willis,25.0,2024,TE,SFO,10.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.0,,764.0,102.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breece Hall,23.0,2024,RB,NYJ,16.0,16.0,,,,,,209.0,876.0,5.0,76.0,57.0,483.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,8.0,7.0,5.0,5.4,3.0,232.9,175.9,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brenden Bates,25.0,2024,TE,CLE,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,211.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brenton Strange,24.0,2024,TE,JAX,17.0,10.0,,,,,,0.0,0.0,0.0,53.0,40.0,411.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.0,,547.0,,491.5,73.0,91.1,51.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brevin Jordan,24.0,2024,TE,HOU,2.0,1.0,,,,,,0.0,0.0,0.0,3.0,2.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0,,346.0,,326.0,44.0,2.7,0.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brevyn Spann-Ford,25.0,2024,TE,DAL,17.0,0.0,,,,,,0.0,0.0,0.0,14.0,9.0,88.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,211.0,17.8,8.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Robinson Jr.,25.0,2024,RB,WAS,14.0,13.0,,,,,,187.0,799.0,8.0,25.0,20.0,159.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,108.0,122.0,78.0,92.6,29.0,159.8,139.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
