Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Fumbles Lost,Field Goals Attempted 0-19,Field Goals Made 0-19,Field Goals Attempted 20-29,Field Goals Made 20-29,Field Goals Attempted 30-39,Field Goals Made 30-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Made,Extra Points Attempted,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP
Khalil Herbert,26.0,2024,RB,2TM,14.0,1.0,,,,,,36.0,130.0,1.0,11.0,10.0,25.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,208.0,213.0,167.0,192.2,54
Khalil Shakir,24.0,2024,WR,BUF,15.0,9.0,,,,,,2.0,4.0,0.0,100.0,76.0,821.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.0,131.0,128.0,121.0,132.0,50
Kimani Vidal,23.0,2024,RB,LAC,10.0,0.0,,,,,,43.0,155.0,0.0,9.0,5.0,62.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,181.0,278.0,163.0,207.3,57
Kirk Cousins,36.0,2024,QB,ATL,14.0,14.0,453.0,303.0,3508.0,18.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,145.0,161.0,141.0,142.6,19
Kristian Wilkerson,27.0,2024,WR,LVR,3.0,0.0,,,,,,0.0,0.0,0.0,3.0,2.0,18.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,664.0,301.0,664.0,184
Kyle Allen,28.0,2024,QB,PIT,1.0,0.0,1.0,1.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.0,301.0,443.0,301.0,410.0,52
Kyle Juszczyk,33.0,2024,RB,SFO,17.0,15.0,,,,,,5.0,26.0,1.0,31.0,19.0,200.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.0,301.0,236.0,301.0,243.5,1
Kyle Pitts,24.0,2024,TE,ATL,17.0,15.0,,,,,,0.0,0.0,0.0,74.0,47.0,602.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,55.0,58.0,69.0,64.2,7
Kyle Trask,26.0,2024,QB,TAM,4.0,0.0,1.0,1.0,5.0,0.0,0.0,5.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,685.0,301.0,685.0,75
Kylen Granson,26.0,2024,TE,IND,17.0,6.0,,,,,,0.0,0.0,0.0,31.0,14.0,182.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,419.0,301.0,419.0,64
Kyler Murray,27.0,2024,QB,ARI,17.0,17.0,541.0,372.0,3851.0,21.0,11.0,78.0,572.0,5.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,73.0,78.0,55.0,70.0,70.2,9
Kyren Williams,24.0,2024,RB,LAR,16.0,16.0,,,,,,316.0,1299.0,14.0,40.0,34.0,182.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,15.0,17.0,19.0,16.0,7
Ladd McConkey,23.0,2024,WR,LAC,16.0,14.0,,,,,,0.0,0.0,0.0,112.0,82.0,1149.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,88.0,106.0,110.0,105.4,43
Lamar Jackson,27.0,2024,QB,BAL,17.0,17.0,474.0,316.0,4172.0,41.0,4.0,139.0,915.0,4.0,0.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,34.0,34.0,36.0,47.0,37.2,4
Laviska Shenault Jr.,26.0,2024,WR,SEA,11.0,1.0,,,,,,1.0,1.0,0.0,5.0,5.0,36.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.0,301.0,650.0,301.0,569.0,172
Lil'Jordan Humphrey,26.0,2024,WR,DEN,17.0,7.0,,,,,,0.0,0.0,0.0,45.0,31.0,293.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.0,301.0,301.0,301.0,447.0,145
Logan Cooke,29.0,2024,K,JAX,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Lucas Krull,26.0,2024,TE,DEN,13.0,2.0,,,,,,0.0,0.0,0.0,23.0,19.0,152.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.0,301.0,539.0,301.0,496.5,75
Luke Farrell,27.0,2024,TE,JAX,17.0,8.0,,,,,,0.0,0.0,0.0,17.0,12.0,67.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.0,301.0,676.0,301.0,580.5,92
Luke McCaffrey,23.0,2024,WR,WAS,17.0,4.0,,,,,,0.0,0.0,0.0,24.0,18.0,168.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,207.0,264.0,230.0,233.7,75
Luke Musgrave,24.0,2024,TE,GNB,7.0,3.0,,,,,,0.0,0.0,0.0,10.0,7.0,45.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,141.0,166.0,171.0,169.8,18
Luke Schoonmaker,26.0,2024,TE,DAL,17.0,6.0,,,,,,0.0,0.0,0.0,36.0,27.0,241.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,301.0,377.0,301.0,308.5,40
Mac Jones,26.0,2024,QB,JAX,10.0,7.0,262.0,171.0,1672.0,8.0,8.0,28.0,92.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.0,301.0,516.0,301.0,418.5,55
Mack Hollins,31.0,2024,WR,BUF,17.0,13.0,,,,,,0.0,0.0,0.0,50.0,31.0,378.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.0,301.0,439.0,301.0,419.0,137
Malachi Corley,22.0,2024,WR,NYJ,9.0,1.0,,,,,,2.0,26.0,0.0,6.0,3.0,16.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,219.0,180.0,301.0,199.5,67
Malik Heath,24.0,2024,WR,GNB,13.0,1.0,,,,,,0.0,0.0,0.0,13.0,10.0,97.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,301.0,428.0,301.0,412.0,131
Malik Nabers,21.0,2024,WR,NYG,15.0,13.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,170.0,109.0,1204.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,44.0,57.0,46.0,48.6,24
Malik Washington,23.0,2024,WR,MIA,14.0,3.0,,,,,,5.0,25.0,1.0,36.0,26.0,223.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0,281.0,342.0,301.0,331.0,109
Malik Willis,25.0,2024,QB,GNB,7.0,2.0,54.0,40.0,550.0,3.0,0.0,20.0,138.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0,301.0,701.0,301.0,521.0,64
MarShawn Lloyd,23.0,2024,RB,GNB,1.0,0.0,,,,,,6.0,15.0,0.0,1.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,178.0,244.0,146.0,182.0,51
Marcedes Lewis,40.0,2024,TE,CHI,17.0,4.0,,,,,,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,301.0,476.0,301.0,428.0,67
Marcus Jones,26.0,2024,CB,NWE,14.0,9.0,,,,,,1.0,5.0,0.0,1.0,1.0,18.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Marcus Mariota,31.0,2024,QB,WAS,3.0,0.0,44.0,34.0,364.0,4.0,0.0,18.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,480.0,301.0,480.0,62
Mark Andrews,29.0,2024,TE,BAL,17.0,13.0,,,,,,4.0,5.0,0.0,69.0,55.0,673.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,45.0,43.0,51.0,45.8,3
Marquez Valdes-Scantling,30.0,2024,WR,2TM,14.0,8.0,,,,,,1.0,4.0,0.0,44.0,19.0,411.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.0,301.0,493.0,301.0,466.0,150
Marquise Brown,27.0,2024,WR,KAN,2.0,1.0,,,,,,0.0,0.0,0.0,15.0,9.0,91.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,89.0,96.0,118.0,110.2,45
Marvin Harrison Jr.,22.0,2024,WR,ARI,17.0,16.0,,,,,,0.0,0.0,0.0,116.0,62.0,885.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,14.0,15.0,16.0,16.8,9
Marvin Mims,22.0,2024,WR,DEN,17.0,2.0,,,,,,13.0,42.0,0.0,52.0,39.0,503.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,222.0,241.0,238.0,233.7,76
Mason Kinsey,26.0,2024,WR,TEN,6.0,0.0,,,,,,0.0,0.0,0.0,2.0,2.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,838.0,301.0,838.0,206
Mason Rudolph,29.0,2024,QB,TEN,8.0,5.0,228.0,146.0,1530.0,9.0,9.0,25.0,106.0,1.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.0,301.0,590.0,301.0,541.5,66
Mason Tipton,24.0,2024,WR,NOR,11.0,1.0,,,,,,0.0,0.0,0.0,26.0,14.0,99.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Matt Gay,30.0,2024,K,IND,16.0,0.0,,,,,,,,,,,,,,,0.0,0.0,9.0,9.0,12.0,12.0,7.0,7.0,9.0,3.0,37.0,31.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,211.0,301.0,187.0,196.0,201.0,17
Matt Prater,40.0,2024,K,ARI,4.0,0.0,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,6.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,217.0,301.0,217.0,20
Matthew Hayball,27.0,2024,K,NOR,17.0,0.0,,,,,,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Matthew Stafford,36.0,2024,QB,LAR,16.0,16.0,517.0,340.0,3762.0,20.0,8.0,30.0,41.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,149.0,136.0,157.0,150.6,20
Matthew Wright,28.0,2024,K,3TM,5.0,0.0,,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,8.0,8.0,3.0,3.0,2.0,1.0,16.0,15.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,389.0,301.0,389.0,36
Mecole Hardman,26.0,2024,WR,KAN,12.0,0.0,,,,,,5.0,62.0,1.0,14.0,12.0,90.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0,301.0,355.0,301.0,308.5,103
Michael Burton,32.0,2024,RB,DEN,17.0,2.0,,,,,,7.0,8.0,1.0,10.0,10.0,65.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,570.0,301.0,570.0,6
Michael Carter,25.0,2024,RB,ARI,3.0,1.0,,,,,,35.0,131.0,1.0,11.0,11.0,57.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,454.0,301.0,454.0,99
Michael Mayer,23.0,2024,TE,LVR,11.0,8.0,,,,,,0.0,0.0,0.0,32.0,21.0,156.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,268.0,232.0,301.0,271.7,35
Michael Penix,24.0,2024,QB,ATL,5.0,3.0,105.0,61.0,775.0,3.0,3.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0,266.0,293.0,301.0,302.3,36
Michael Pittman Jr.,27.0,2024,WR,IND,16.0,14.0,,,,,,0.0,0.0,0.0,111.0,69.0,808.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,40.0,34.0,26.0,34.6,17
Michael Wilson,24.0,2024,WR,ARI,16.0,13.0,,,,,,1.0,7.0,0.0,71.0,47.0,548.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0,211.0,259.0,164.0,226.3,73
Michael Woods II,24.0,2024,WR,CLE,5.0,2.0,,,,,,0.0,0.0,0.0,17.0,7.0,65.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,697.0,301.0,697.0,190
Mike Boone,29.0,2024,RB,CAR,6.0,0.0,,,,,,13.0,51.0,0.0,3.0,1.0,-2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,597.0,301.0,597.0,112
Mike Caliendo,27.0,2024,OL,KAN,17.0,3.0,,,,,,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Mike Evans,31.0,2024,WR,TAM,14.0,14.0,,,,,,0.0,0.0,0.0,110.0,74.0,1004.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,29.0,25.0,44.0,31.2,14
Mike Gesicki,29.0,2024,TE,CIN,17.0,3.0,,,,,,0.0,0.0,0.0,83.0,65.0,665.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0,213.0,228.0,241.0,236.5,27
Mike White,29.0,2024,QB,BUF,1.0,0.0,11.0,3.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,594.0,301.0,594.0,70
Mike Williams,30.0,2024,WR,2TM,18.0,5.0,,,,,,0.0,0.0,0.0,34.0,21.0,298.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,144.0,158.0,151.0,149.8,56
Miles Sanders,27.0,2024,RB,CAR,11.0,2.0,,,,,,55.0,205.0,2.0,30.0,24.0,148.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,322.0,219.0,270.5,73
Mitch Wishnowsky,32.0,2024,K,SFO,9.0,0.0,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Mitchell Trubisky,30.0,2024,QB,BUF,9.0,0.0,26.0,19.0,179.0,2.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.0,301.0,485.0,301.0,455.5,59
Mo Alie-Cox,31.0,2024,TE,IND,17.0,13.0,,,,,,0.0,0.0,0.0,22.0,12.0,147.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.0,301.0,382.0,301.0,368.5,51
MyCole Pruitt,32.0,2024,TE,PIT,12.0,5.0,,,,,,0.0,0.0,0.0,10.0,6.0,40.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,288.0,566.0,301.0,427.0,66
Myles Gaskin,27.0,2024,RB,MIN,5.0,0.0,,,,,,3.0,-1.0,0.0,1.0,1.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,600.0,301.0,600.0,113
Najee Harris,26.0,2024,RB,PIT,17.0,17.0,,,,,,263.0,1043.0,6.0,48.0,36.0,283.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,73.0,86.0,62.0,70.8,24
Nate Adkins,25.0,2024,TE,DEN,17.0,10.0,,,,,,0.0,0.0,0.0,15.0,14.0,115.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,776.0,301.0,776.0,103
Nelson Agholor,31.0,2024,WR,BAL,14.0,7.0,,,,,,0.0,0.0,0.0,29.0,14.0,231.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,332.0,301.0,332.0,110
Nick Chubb,29.0,2024,RB,CLE,8.0,8.0,,,,,,102.0,332.0,3.0,11.0,5.0,31.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,87.0,116.0,96.0,100.8,34
Nick Folk,40.0,2024,K,TEN,14.0,0.0,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,2.0,2.0,9.0,8.0,6.0,6.0,22.0,21.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,242.0,301.0,242.0,27
Nick Mullens,29.0,2024,QB,MIN,4.0,0.0,2.0,2.0,38.0,0.0,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,583.0,301.0,583.0,69
Nick Vannett,31.0,2024,TE,TEN,17.0,10.0,,,,,,0.0,0.0,0.0,20.0,17.0,135.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,802.0,301.0,802.0,106
Nick Westbrook-Ikhine,27.0,2024,WR,TEN,17.0,9.0,,,,,,0.0,0.0,0.0,60.0,32.0,497.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,510.0,301.0,510.0,163
Nico Collins,25.0,2024,WR,HOU,12.0,12.0,,,,,,0.0,0.0,0.0,99.0,68.0,1006.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,31.0,28.0,24.0,28.2,13
Nikko Remigio,25.0,2024,WR,KAN,5.0,1.0,,,,,,0.0,0.0,0.0,6.0,2.0,48.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,770.0,301.0,770.0,196
Noah Brown,28.0,2024,WR,WAS,11.0,9.0,,,,,,0.0,0.0,0.0,56.0,35.0,453.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,438.0,301.0,438.0,141
Noah Fant,27.0,2024,TE,SEA,14.0,9.0,,,,,,0.0,0.0,0.0,64.0,48.0,500.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,212.0,305.0,227.0,248.0,29
Noah Gray,25.0,2024,TE,KAN,17.0,10.0,,,,,,1.0,-4.0,0.0,49.0,40.0,437.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0,301.0,252.0,301.0,239.5,28
Odell Beckham Jr.,32.0,2024,WR,MIA,9.0,0.0,,,,,,0.0,0.0,0.0,18.0,9.0,55.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,241.0,209.0,301.0,225.0,72
Olamide Zaccheaus,27.0,2024,WR,WAS,17.0,6.0,,,,,,1.0,8.0,0.0,64.0,45.0,506.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,503.0,301.0,503.0,161
Parker Washington,22.0,2024,WR,JAX,17.0,7.0,,,,,,0.0,0.0,0.0,51.0,32.0,390.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,425.0,301.0,425.0,139
Parris Campbell,27.0,2024,WR,PHI,5.0,0.0,,,,,,0.0,0.0,0.0,8.0,6.0,30.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,415.0,301.0,415.0,135
Pat Freiermuth,26.0,2024,TE,PIT,17.0,11.0,,,,,,0.0,0.0,0.0,78.0,65.0,653.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,126.0,140.0,140.0,135.4,15
Patrick Mahomes,29.0,2024,QB,KAN,16.0,16.0,581.0,392.0,3928.0,26.0,11.0,58.0,307.0,2.0,1.0,1.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,30.0,24.0,39.0,29.0,2
Patrick Ricard,30.0,2024,RB,BAL,17.0,6.0,,,,,,0.0,0.0,0.0,5.0,3.0,22.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0,301.0,490.0,301.0,397.5,3
Patrick Taylor,26.0,2024,RB,SFO,13.0,1.0,,,,,,39.0,183.0,1.0,11.0,3.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.0,301.0,448.0,301.0,364.5,87
Payne Durham,24.0,2024,TE,TAM,16.0,6.0,,,,,,0.0,0.0,0.0,14.0,11.0,115.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,550.0,301.0,550.0,88
Penei Sewell,24.0,2024,T,DET,17.0,17.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Peyton Hendershot,25.0,2024,TE,KAN,7.0,1.0,,,,,,0.0,0.0,0.0,5.0,5.0,51.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.0,301.0,423.0,301.0,396.0,59
Pharaoh Brown,30.0,2024,TE,SEA,15.0,7.0,,,,,,0.0,0.0,0.0,12.0,8.0,65.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.0,301.0,441.0,301.0,402.0,60
Pierre Strong,26.0,2024,RB,CLE,14.0,0.0,,,,,,26.0,108.0,0.0,22.0,14.0,104.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,529.0,301.0,529.0,108
Puka Nacua,23.0,2024,WR,LAR,11.0,11.0,,,,,,11.0,46.0,1.0,106.0,79.0,990.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,16.0,11.0,15.0,14.2,8
Quentin Johnston,23.0,2024,WR,LAC,15.0,11.0,,,,,,3.0,6.0,0.0,91.0,55.0,711.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,182.0,253.0,203.0,212.7,70
Quintin Morris,25.0,2024,TE,BUF,16.0,3.0,,,,,,0.0,0.0,0.0,8.0,5.0,36.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,686.0,301.0,686.0,98
Rachaad White,25.0,2024,RB,TAM,16.0,15.0,,,,,,144.0,613.0,3.0,57.0,51.0,393.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,38.0,32.0,30.0,31.6,14
Raheem Blackshear,25.0,2024,RB,CAR,16.0,1.0,,,,,,15.0,80.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,301.0,541.0,301.0,410.5,95
Raheem Mostert,32.0,2024,RB,MIA,13.0,1.0,,,,,,85.0,278.0,2.0,23.0,19.0,161.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,81.0,60.0,76.0,74.6,25
Rakim Jarrett,23.0,2024,WR,TAM,10.0,2.0,,,,,,0.0,0.0,0.0,11.0,9.0,124.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,785.0,301.0,785.0,197
Ramel Keyton,24.0,2024,WR,LVR,8.0,0.0,,,,,,0.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301
Rashee Rice,24.0,2024,WR,KAN,4.0,4.0,,,,,,1.0,1.0,0.0,29.0,24.0,288.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,70.0,85.0,54.0,67.6,30
Rasheen Ali,23.0,2024,RB,BAL,6.0,0.0,,,,,,10.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,293.0,472.0,301.0,382.5,91
Rashid Shaheed,26.0,2024,WR,NOR,6.0,5.0,,,,,,6.0,29.0,0.0,41.0,20.0,349.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,155.0,269.0,170.0,187.6,66
Rashod Bateman,25.0,2024,WR,BAL,17.0,14.0,,,,,,0.0,0.0,0.0,72.0,45.0,756.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,203.0,225.0,268.0,232.0,74
