Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Fumbles Lost,Field Goals Attempted 0-19,Field Goals Made 0-19,Field Goals Attempted 20-29,Field Goals Made 20-29,Field Goals Attempted 30-39,Field Goals Made 30-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Made,Extra Points Attempted,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP,PPR Fantasy Points Scored,Standard Fantasy Points Scored
Matt Ryan,37.0,2022,QB,IND,12.0,12.0,461.0,309.0,3057.0,14.0,13.0,27.0,70.0,1.0,0.0,0.0,0.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,187.0,170.0,161.0,172.3,20,165.28,165.28
Matthew Stafford,34.0,2022,QB,LAR,9.0,9.0,303.0,206.0,2087.0,10.0,8.0,13.0,9.0,1.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,100.0,76.0,105.0,92.0,12,114.38,114.38
Matthew Wright,26.0,2022,K,2TM,6.0,0.0,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,7.0,6.0,8.0,6.0,2.0,2.0,18.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,67.0,67.0
Maurice Alexander,25.0,2022,WR,DET,4.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,1.7000000000000002,0.7000000000000001
Maxx Williams,28.0,2022,TE,ARI,11.0,1.0,,,,,,0.0,0.0,0.0,3.0,3.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,4.8,1.8
Mecole Hardman,24.0,2022,WR,KAN,8.0,5.0,,,,,,4.0,31.0,2.0,34.0,25.0,297.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,186.0,139.0,168.0,168.8,60,93.8,68.80000000000001
Melvin Gordon,29.0,2022,RB,DEN,10.0,6.0,,,,,,90.0,318.0,2.0,32.0,25.0,223.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,109.0,107.0,97.0,107.5,37,91.1,66.1
Miami Dolphins DST,,2022,DEF,MIA,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5743.0,1086.0,14.0,336.0,3992.0,27.0,1751.0,15.0,84.0,799.0,38.0,37.5,7.6,40.0,8.0,6.0,14.0,1.0,3.0,2.0,,158.0,220.0,104.0,195.0,169.3,13,90.0,90.0
Michael Badgley,27.0,2022,K,2TM,13.0,0.0,,,,,,,,,,,,,,,0.0,0.0,7.0,6.0,7.0,7.0,11.0,9.0,3.0,2.0,28.0,24.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,114.0,114.0
Michael Bandy,25.0,2022,WR,LAC,10.0,2.0,,,,,,0.0,0.0,0.0,21.0,10.0,89.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,18.9,8.9
Michael Burton,30.0,2022,RB,KAN,17.0,0.0,,,,,,5.0,7.0,0.0,3.0,2.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,3.8,1.8000000000000005
Michael Carter,23.0,2022,RB,NYJ,16.0,10.0,,,,,,114.0,402.0,3.0,54.0,41.0,288.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,119.0,115.0,110.0,117.0,40,128.0,87.0
Michael Dickson,26.0,2022,K,SEA,17.0,0.0,,,,,,2.0,-18.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Michael Gallup,26.0,2022,WR,DAL,14.0,11.0,,,,,,0.0,0.0,0.0,74.0,39.0,424.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,143.0,149.0,125.0,139.3,51,105.4,66.4
Michael Pittman Jr.,25.0,2022,WR,IND,16.0,16.0,,,,,,3.0,30.0,0.0,141.0,99.0,925.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,35.0,38.0,30.0,33.5,12,218.5,119.5
Michael Thomas,29.0,2022,WR,NOR,3.0,3.0,,,,,,0.0,0.0,0.0,22.0,16.0,171.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,66.0,109.0,74.0,80.0,32,51.1,35.1
Michael Woods II,22.0,2022,WR,CLE,10.0,0.0,,,,,,1.0,-5.0,0.0,10.0,5.0,45.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,9.0,4.0
Mike Boone,27.0,2022,RB,DEN,9.0,0.0,,,,,,24.0,102.0,0.0,15.0,9.0,96.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,28.800000000000004,19.800000000000004
Mike Davis,29.0,2022,RB,BAL,8.0,0.0,,,,,,8.0,18.0,0.0,2.0,2.0,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,177.0,177.0,51,4.2,2.2
Mike Evans,29.0,2022,WR,TAM,15.0,15.0,,,,,,0.0,0.0,0.0,127.0,77.0,1124.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,26.0,26.0,28.0,26.8,9,225.4,148.4
Mike Gesicki,27.0,2022,TE,MIA,17.0,1.0,,,,,,0.0,0.0,0.0,52.0,32.0,362.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,113.0,122.0,152.0,129.0,13,98.2,66.2
Mike Strachan,25.0,2022,WR,IND,13.0,0.0,,,,,,0.0,0.0,0.0,9.0,3.0,59.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,8.9,5.9
Mike Thomas,28.0,2022,WR,CIN,10.0,2.0,,,,,,0.0,0.0,0.0,10.0,2.0,38.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,301.0,301.0,301.0,301.0,301.0,301,7.800000000000001,5.800000000000001
Mike White,27.0,2022,QB,NYJ,4.0,4.0,175.0,103.0,1192.0,3.0,4.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,58.58,58.58
Mike Williams,28.0,2022,WR,LAC,13.0,13.0,,,,,,0.0,0.0,0.0,93.0,63.0,895.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,50.0,51.0,44.0,46.0,17,176.5,113.5
Miles Boykin,26.0,2022,WR,PIT,16.0,1.0,,,,,,0.0,0.0,0.0,3.0,2.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,3.1,1.1
Miles Sanders,25.0,2022,RB,PHI,17.0,15.0,,,,,,259.0,1269.0,11.0,26.0,20.0,78.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,78.0,103.0,81.0,84.5,30,220.7,200.7
Miller Forristall,24.0,2022,TE,CLE,4.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Minnesota Vikings DST,,2022,DEF,MIN,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6608.0,1118.0,25.0,359.0,4515.0,23.0,2093.0,18.0,111.0,926.0,22.0,41.1,12.0,38.0,15.0,10.0,10.0,0.0,2.0,-4.0,,222.0,301.0,203.0,247.0,224.0,21,96.0,96.0
Mitch Wishnowsky,30.0,2022,K,SFO,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,-1.0,-1.0
Mitchell Trubisky,28.0,2022,QB,PIT,7.0,5.0,180.0,117.0,1252.0,4.0,5.0,19.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,301.0,247.0,266.0,244.3,32,71.88,71.88
Mitchell Wilcox,26.0,2022,TE,CIN,16.0,4.0,,,,,,0.0,0.0,0.0,18.0,17.0,139.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,36.9,19.9
Mo Alie-Cox,29.0,2022,TE,IND,17.0,11.0,,,,,,0.0,0.0,0.0,28.0,19.0,189.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,248.0,248.0,31,55.900000000000006,36.900000000000006
Montrell Washington,23.0,2022,WR,DEN,15.0,1.0,,,,,,5.0,30.0,0.0,9.0,4.0,2.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,7.2,3.2
MyCole Pruitt,30.0,2022,TE,ATL,13.0,4.0,,,,,,0.0,0.0,0.0,21.0,16.0,150.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,55.0,39.0
Myles Gaskin,25.0,2022,RB,MIA,4.0,0.0,,,,,,10.0,26.0,0.0,6.0,4.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,194.0,206.0,200.0,62,9.4,5.4
N'Keal Harry,25.0,2022,WR,CHI,7.0,0.0,,,,,,0.0,0.0,0.0,9.0,7.0,116.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,24.6,17.6
Najee Harris,24.0,2022,RB,PIT,17.0,17.0,1.0,1.0,4.0,0.0,0.0,272.0,1034.0,7.0,53.0,41.0,229.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,10.0,6.0,8.0,6,227.46,186.46
Nate Sudfeld,29.0,2022,QB,DET,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,-0.4,-0.4
Nathan Peterman,28.0,2022,QB,CHI,3.0,1.0,25.0,14.0,139.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,8.26,8.26
Nelson Agholor,29.0,2022,WR,NWE,16.0,7.0,,,,,,0.0,0.0,0.0,53.0,31.0,362.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,283.0,301.0,283.0,93,79.2,48.2
New England Patriots DST,,2022,DEF,NWE,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5474.0,1091.0,30.0,314.0,3681.0,28.0,1793.0,7.0,89.0,699.0,30.0,30.5,14.2,54.0,19.0,11.0,15.0,0.0,8.0,10.0,,181.0,181.0,105.0,197.0,166.0,11,172.0,172.0
New Orleans Saints DST,,2022,DEF,NOR,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5352.0,1076.0,14.0,319.0,3134.0,17.0,2218.0,14.0,92.0,798.0,38.0,34.8,7.1,48.0,7.0,7.0,11.0,0.0,1.0,12.0,,105.0,144.0,123.0,169.0,135.3,6,94.0,94.0
New York Giants DST,,2022,DEF,NYG,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6089.0,1078.0,19.0,370.0,3638.0,21.0,2451.0,16.0,111.0,819.0,36.0,39.8,8.8,41.0,6.0,13.0,18.0,0.0,2.0,2.0,,301.0,301.0,262.0,301.0,262.0,28,93.0,93.0
New York Jets DST,,2022,DEF,NYJ,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5288.0,1093.0,16.0,310.0,3220.0,15.0,2068.0,14.0,90.0,707.0,27.0,32.3,8.3,45.0,12.0,4.0,9.0,2.0,1.0,16.0,,301.0,301.0,272.0,301.0,272.0,29,103.0,103.0
Nick Chubb,27.0,2022,RB,CLE,17.0,17.0,,,,,,302.0,1525.0,12.0,37.0,27.0,239.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,16.0,18.0,18.0,20.0,11,281.4,254.4
Nick Foles,33.0,2022,QB,IND,3.0,2.0,42.0,25.0,224.0,0.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,1.760000000000001,1.760000000000001
Nick Folk,38.0,2022,K,NWE,17.0,0.0,,,,,,,,,,,,,,,1.0,1.0,9.0,9.0,8.0,8.0,14.0,10.0,5.0,4.0,37.0,32.0,32.0,35.0,,,,,,,,,,,,,,,,,,,,,,141.0,166.0,132.0,249.0,172.0,10,135.0,135.0
Nick Mullens,27.0,2022,QB,MIN,4.0,0.0,25.0,21.0,224.0,1.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,11.760000000000002,11.760000000000002
Nick Sciba,23.0,2022,K,PIT,1.0,0.0,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,7.0,7.0
Nick Vannett,29.0,2022,TE,2TM,9.0,3.0,,,,,,0.0,0.0,0.0,9.0,6.0,55.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,11.5,5.5
Nick Westbrook-Ikhine,25.0,2022,WR,TEN,17.0,13.0,,,,,,0.0,0.0,0.0,50.0,25.0,397.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,82.7,57.7
Nico Collins,23.0,2022,WR,HOU,10.0,7.0,,,,,,0.0,0.0,0.0,66.0,37.0,481.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,205.0,268.0,173.0,213.8,75,97.1,60.1
Noah Brown,26.0,2022,WR,DAL,16.0,13.0,,,,,,0.0,0.0,0.0,74.0,43.0,555.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,116.5,73.5
Noah Fant,25.0,2022,TE,SEA,17.0,16.0,,,,,,0.0,0.0,0.0,63.0,50.0,486.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,191.0,160.0,153.0,164.3,17,122.6,72.6
Noah Gray,23.0,2022,TE,KAN,17.0,8.0,,,,,,1.0,1.0,1.0,34.0,28.0,299.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,70.0,42.0
Noah Togiai,25.0,2022,TE,PHI,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Nsimba Webster,26.0,2022,WR,CHI,2.0,0.0,,,,,,0.0,0.0,0.0,3.0,2.0,14.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,3.4000000000000004,1.4
Nyheim Hines,26.0,2022,RB,2TM,16.0,5.0,,,,,,24.0,33.0,1.0,37.0,30.0,241.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,127.0,188.0,116.0,140.5,44,69.4,39.400000000000006
O.J. Howard,28.0,2022,TE,HOU,13.0,10.0,,,,,,0.0,0.0,0.0,23.0,10.0,145.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,300.0,301.0,300.0,35,36.5,26.5
Olamide Zaccheaus,25.0,2022,WR,ATL,17.0,13.0,,,,,,2.0,7.0,0.0,61.0,40.0,533.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,112.0,72.0
P.J. Walker,27.0,2022,QB,CAR,6.0,5.0,106.0,63.0,731.0,3.0,3.0,6.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,39.14,39.14
Parker Hesse,27.0,2022,TE,ATL,17.0,7.0,,,,,,0.0,0.0,0.0,11.0,9.0,89.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,17.9,8.9
Parris Campbell,25.0,2022,WR,IND,17.0,16.0,,,,,,5.0,58.0,0.0,91.0,63.0,623.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,242.0,301.0,182.0,212.0,73,149.1,86.10000000000001
Pat Freiermuth,24.0,2022,TE,PIT,16.0,8.0,,,,,,0.0,0.0,0.0,98.0,63.0,732.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,104.0,114.0,108.0,108.5,11,148.2,85.2
Patrick Mahomes,27.0,2022,QB,KAN,17.0,17.0,648.0,435.0,5250.0,41.0,12.0,61.0,358.0,4.0,1.0,1.0,6.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,29.0,32.0,24.0,34.0,29.8,2,413.4,412.4
Patrick Ricard,28.0,2022,RB,BAL,17.0,16.0,,,,,,7.0,16.0,0.0,13.0,11.0,74.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,20.0,9.0
Patrick Taylor,24.0,2022,RB,GNB,14.0,0.0,,,,,,10.0,31.0,0.0,1.0,1.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,5.8,4.800000000000001
Penny Hart,26.0,2022,WR,SEA,9.0,0.0,,,,,,0.0,0.0,0.0,4.0,3.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,5.0,2.0
Peyton Hendershot,23.0,2022,TE,DAL,17.0,2.0,,,,,,1.0,2.0,1.0,16.0,11.0,103.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,39.5,28.5
Pharaoh Brown,28.0,2022,TE,2TM,16.0,8.0,,,,,,0.0,0.0,0.0,20.0,12.0,117.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,23.700000000000003,11.7
Pharoh Cooper,27.0,2022,WR,ARI,5.0,1.0,,,,,,4.0,15.0,0.0,2.0,2.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,4.1,2.1
Philadelphia Eagles DST,,2022,DEF,PHI,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5125.0,1072.0,27.0,325.0,3057.0,22.0,2068.0,15.0,95.0,798.0,24.0,32.4,15.1,70.0,17.0,10.0,15.0,0.0,2.0,12.0,,172.0,200.0,179.0,238.0,197.3,16,148.0,148.0
Phillip Dorsett,29.0,2022,WR,HOU,15.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,257.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,51.7,31.700000000000003
Phillip Lindsay,28.0,2022,RB,IND,3.0,0.0,,,,,,15.0,49.0,0.0,8.0,6.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,12.8,6.800000000000001
Pierre Strong,24.0,2022,RB,NWE,15.0,0.0,,,,,,10.0,100.0,1.0,7.0,7.0,42.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,27.2,20.2
Pittsburgh Steelers DST,,2022,DEF,PIT,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5617.0,1024.0,23.0,314.0,3779.0,29.0,1838.0,7.0,96.0,717.0,23.0,37.3,13.0,40.0,20.0,3.0,9.0,0.0,1.0,6.0,,147.0,176.0,148.0,228.0,174.8,14,98.0,98.0
Quez Watkins,24.0,2022,WR,PHI,17.0,8.0,,,,,,3.0,1.0,0.0,51.0,33.0,354.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,287.0,301.0,287.0,94,86.5,53.5
Quintez Cephus,24.0,2022,WR,DET,4.0,1.0,,,,,,0.0,0.0,0.0,3.0,2.0,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,3.5,1.5
Quintin Morris,23.0,2022,TE,BUF,14.0,1.0,,,,,,0.0,0.0,0.0,11.0,8.0,84.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,22.4,14.4
Racey McMath,23.0,2022,WR,TEN,5.0,0.0,,,,,,1.0,4.0,0.0,8.0,2.0,40.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,6.4,4.4
Rachaad White,23.0,2022,RB,TAM,17.0,8.0,,,,,,129.0,481.0,1.0,58.0,50.0,290.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,163.0,266.0,124.0,193.0,60,145.1,95.1
Raheem Blackshear,23.0,2022,RB,CAR,13.0,1.0,,,,,,23.0,77.0,3.0,12.0,10.0,93.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,45.0,35.0
Raheem Mostert,30.0,2022,RB,MIA,16.0,14.0,,,,,,181.0,891.0,3.0,42.0,31.0,202.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,182.0,145.0,118.0,144.8,45,170.3,139.3
Ramiz Ahmed,27.0,2022,K,GNB,1.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Randall Cobb,32.0,2022,WR,GNB,13.0,3.0,,,,,,0.0,0.0,0.0,50.0,34.0,417.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,227.0,222.0,301.0,224.5,78,81.7,47.7
Randy Bullock,33.0,2022,K,TEN,15.0,0.0,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,8.0,6.0,2.0,1.0,20.0,17.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,197.0,301.0,197.0,14,84.0,84.0
Rashaad Penny,26.0,2022,RB,SEA,5.0,5.0,,,,,,57.0,346.0,2.0,5.0,4.0,16.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,95.0,82.0,65.0,87.0,35,52.2,48.2
Rashid Shaheed,24.0,2022,WR,NOR,12.0,6.0,,,,,,4.0,57.0,1.0,34.0,28.0,488.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,100.5,72.5
Rashod Bateman,23.0,2022,WR,BAL,6.0,5.0,,,,,,0.0,0.0,0.0,28.0,15.0,285.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,76.0,113.0,82.0,88.5,35,55.5,40.5
Ray-Ray McCloud,26.0,2022,WR,SFO,17.0,2.0,,,,,,4.0,78.0,1.0,25.0,14.0,243.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,58.1,44.1
Reggie Gilliam,25.0,2022,RB,BUF,15.0,4.0,,,,,,0.0,0.0,0.0,10.0,8.0,69.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,20.9,12.9
Rex Burkhead,32.0,2022,RB,HOU,16.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,80.0,0.0,51.0,37.0,204.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,301.0,269.0,218.0,234.3,74,71.4,34.400000000000006
Rhamondre Stevenson,24.0,2022,RB,NWE,17.0,7.0,,,,,,210.0,1040.0,5.0,88.0,69.0,421.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,101.0,138.0,68.0,100.0,36,251.1,182.1
