Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Field Goals Attempted 0-39,Field Goals Made 0-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Attempted,Extra Points Made,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP,PPR Fantasy Points Scored,Standard Fantasy Points Scored,Total_Injuries
Nick Mullens,27.0,2022,QB,MIN,4.0,0.0,25.0,21.0,224.0,1.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,11.76,11.76,0.0
Nick Sciba,23.0,2022,K,PIT,1.0,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,7.0,7.0,0.0
Nick Vannett,29.0,2022,TE,2TM,9.0,3.0,,,,,,0.0,0.0,0.0,9.0,6.0,55.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,11.5,5.5,0.0
Nick Westbrook-Ikhine,25.0,2022,WR,TEN,17.0,13.0,,,,,,0.0,0.0,0.0,50.0,25.0,397.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,82.7,57.7,0.0
Nico Collins,23.0,2022,WR,HOU,10.0,7.0,,,,,,0.0,0.0,0.0,66.0,37.0,481.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,205.0,268.0,173.0,213.8,75.0,97.1,60.1,4.0
Noah Brown,26.0,2022,WR,DAL,16.0,13.0,,,,,,0.0,0.0,0.0,74.0,43.0,555.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,114.5,71.5,1.0
Noah Fant,25.0,2022,TE,SEA,17.0,16.0,,,,,,0.0,0.0,0.0,63.0,50.0,486.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,191.0,160.0,153.0,164.3,17.0,122.6,72.6,0.0
Noah Gray,23.0,2022,TE,KAN,17.0,8.0,,,,,,1.0,1.0,1.0,34.0,28.0,299.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,70.0,42.0,0.0
Noah Togiai,25.0,2022,TE,PHI,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.0,0.0,0.0
Nsimba Webster,26.0,2022,WR,CHI,2.0,0.0,,,,,,0.0,0.0,0.0,3.0,2.0,14.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,1.4,-0.6,0.0
Nyheim Hines,26.0,2022,RB,2TM,16.0,5.0,,,,,,24.0,33.0,1.0,37.0,30.0,241.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,127.0,188.0,116.0,140.5,43.0,65.4,35.4,0.0
O.J. Howard,28.0,2022,TE,HOU,13.0,10.0,,,,,,0.0,0.0,0.0,23.0,10.0,145.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,300.0,35.0,36.5,26.5,0.0
Olamide Zaccheaus,25.0,2022,WR,ATL,17.0,13.0,,,,,,2.0,7.0,0.0,61.0,40.0,533.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,110.0,70.0,0.0
P.J. Walker,27.0,2022,QB,CAR,6.0,5.0,106.0,63.0,731.0,3.0,3.0,6.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,39.14,39.14,1.0
Parker Hesse,27.0,2022,TE,ATL,17.0,7.0,,,,,,0.0,0.0,0.0,11.0,9.0,89.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,17.9,8.9,0.0
Parris Campbell,25.0,2022,WR,IND,17.0,16.0,,,,,,5.0,58.0,0.0,91.0,63.0,623.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.0,,182.0,212.0,73.0,147.1,84.1,0.0
Pat Freiermuth,24.0,2022,TE,PIT,16.0,8.0,,,,,,0.0,0.0,0.0,98.0,63.0,732.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,104.0,114.0,108.0,108.5,11.0,148.2,85.2,0.0
Patrick Mahomes,27.0,2022,QB,KAN,17.0,17.0,648.0,435.0,5250.0,41.0,12.0,61.0,358.0,4.0,1.0,1.0,6.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,29.0,32.0,24.0,34.0,29.8,2.0,403.4,402.4,0.0
Patrick Ricard,28.0,2022,RB,BAL,17.0,16.0,,,,,,7.0,16.0,0.0,13.0,11.0,74.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,20.0,9.0,0.0
Patrick Taylor,24.0,2022,RB,GNB,14.0,0.0,,,,,,10.0,31.0,0.0,1.0,1.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,5.8,4.8,0.0
Penny Hart,26.0,2022,WR,SEA,9.0,0.0,,,,,,0.0,0.0,0.0,4.0,3.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,5.0,2.0,3.0
Peyton Hendershot,23.0,2022,TE,DAL,17.0,2.0,,,,,,1.0,2.0,1.0,16.0,11.0,103.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,37.5,26.5,1.0
Pharaoh Brown,28.0,2022,TE,2TM,16.0,8.0,,,,,,0.0,0.0,0.0,20.0,12.0,117.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,23.7,11.7,0.0
Pharoh Cooper,27.0,2022,WR,ARI,5.0,1.0,,,,,,4.0,15.0,0.0,2.0,2.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,4.1,2.1,0.0
Philadelphia Eagles DST,,2022,DEF,PHI,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5125.0,1072.0,27.0,325.0,3057.0,22.0,2068.0,15.0,95.0,798.0,24.0,32.4,15.1,70.0,17.0,10.0,15.0,0.0,2.0,0.0,,172.0,200.0,179.0,238.0,197.3,16.0,136.0,136.0,0.0
Phillip Dorsett,29.0,2022,WR,HOU,15.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,257.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,51.7,31.7,1.0
Phillip Lindsay,28.0,2022,RB,IND,3.0,0.0,,,,,,15.0,49.0,0.0,8.0,6.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,12.8,6.8,0.0
Pierre Strong,24.0,2022,RB,NWE,15.0,0.0,,,,,,10.0,100.0,1.0,7.0,7.0,42.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,27.2,20.2,0.0
Pittsburgh Steelers DST,,2022,DEF,PIT,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5617.0,1024.0,23.0,314.0,3779.0,29.0,1838.0,7.0,96.0,717.0,23.0,37.3,13.0,40.0,20.0,3.0,9.0,0.0,1.0,0.0,,147.0,176.0,148.0,228.0,174.8,14.0,92.0,92.0,0.0
Quez Watkins,24.0,2022,WR,PHI,17.0,8.0,,,,,,3.0,1.0,0.0,51.0,33.0,354.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.0,,287.0,94.0,84.5,51.5,0.0
Quintez Cephus,24.0,2022,WR,DET,4.0,1.0,,,,,,0.0,0.0,0.0,3.0,2.0,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,3.5,1.5,0.0
Quintin Morris,23.0,2022,TE,BUF,14.0,1.0,,,,,,0.0,0.0,0.0,11.0,8.0,84.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,20.4,12.4,0.0
Racey McMath,23.0,2022,WR,TEN,5.0,0.0,,,,,,1.0,4.0,0.0,8.0,2.0,40.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,6.4,4.4,0.0
Rachaad White,23.0,2022,RB,TAM,17.0,8.0,,,,,,129.0,481.0,1.0,58.0,50.0,290.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,163.0,266.0,124.0,193.0,59.0,139.1,89.1,0.0
Raheem Blackshear,23.0,2022,RB,CAR,13.0,1.0,,,,,,23.0,77.0,3.0,12.0,10.0,93.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,43.0,33.0,0.0
Raheem Mostert,30.0,2022,RB,MIA,16.0,14.0,,,,,,181.0,891.0,3.0,42.0,31.0,202.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,182.0,145.0,118.0,144.8,44.0,168.3,137.3,1.0
Ramiz Ahmed,27.0,2022,K,GNB,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.0,0.0,0.0
Randall Cobb,32.0,2022,WR,GNB,13.0,3.0,,,,,,0.0,0.0,0.0,50.0,34.0,417.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0,222.0,,224.5,78.0,79.7,45.7,1.0
Randy Bullock,33.0,2022,K,TEN,15.0,0.0,,,,,,,,,,,,,,10.0,10.0,8.0,6.0,2.0,1.0,20.0,17.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,197.0,,197.0,14.0,84.0,84.0,2.0
Rashaad Penny,26.0,2022,RB,SEA,5.0,5.0,,,,,,57.0,346.0,2.0,5.0,4.0,16.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,95.0,82.0,65.0,87.0,34.0,50.2,46.2,0.0
Rashid Shaheed,24.0,2022,WR,NOR,12.0,6.0,,,,,,4.0,57.0,1.0,34.0,28.0,488.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,98.5,70.5,0.0
Rashod Bateman,23.0,2022,WR,BAL,6.0,5.0,,,,,,0.0,0.0,0.0,28.0,15.0,285.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,76.0,113.0,82.0,88.5,35.0,53.5,38.5,3.0
Ray-Ray McCloud,26.0,2022,WR,SFO,17.0,2.0,,,,,,4.0,78.0,1.0,25.0,14.0,243.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,54.1,40.1,0.0
Reggie Gilliam,25.0,2022,RB,BUF,15.0,4.0,,,,,,0.0,0.0,0.0,10.0,8.0,69.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,20.9,12.9,1.0
Rex Burkhead,32.0,2022,RB,HOU,16.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,80.0,0.0,51.0,37.0,204.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,,269.0,218.0,234.3,73.0,71.4,34.4,0.0
Rhamondre Stevenson,24.0,2022,RB,NWE,17.0,7.0,,,,,,210.0,1040.0,5.0,88.0,69.0,421.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,101.0,138.0,68.0,100.0,35.0,243.1,174.1,0.0
Richard Rodgers,30.0,2022,TE,LAC,10.0,1.0,,,,,,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,1.4,0.4,0.0
Richie James,27.0,2022,WR,NYG,17.0,4.0,,,,,,2.0,6.0,0.0,70.0,57.0,569.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,132.5,75.5,0.0
Riley Dixon,29.0,2022,K,LAR,17.0,0.0,2.0,2.0,18.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.0,0.0,0.0
Riley Patterson,23.0,2022,K,JAX,17.0,0.0,,,,,,,,,,,,,,19.0,18.0,13.0,10.0,3.0,2.0,35.0,30.0,37.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,133.0,133.0,0.0
River Cracraft,28.0,2022,WR,MIA,11.0,0.0,,,,,,0.0,0.0,0.0,14.0,9.0,102.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,31.2,22.2,5.0
Robbie Chosen,29.0,2022,WR,2TM,16.0,7.0,,,,,,0.0,0.0,0.0,44.0,20.0,282.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,218.0,246.0,201.0,208.5,67.0,52.2,32.2,2.0
Robbie Gould,40.0,2022,K,SFO,17.0,0.0,,,,,,,,,,,,,,19.0,18.0,11.0,7.0,2.0,2.0,32.0,27.0,51.0,50.0,,,,,,,,,,,,,,,,,,,,,,189.0,184.0,173.0,259.0,201.3,15.0,135.0,135.0,0.0
Robert Tonyan,28.0,2022,TE,GNB,17.0,3.0,,,,,,0.0,0.0,0.0,67.0,53.0,470.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,179.0,180.0,151.0,177.8,20.0,112.0,59.0,0.0
Robert Woods,30.0,2022,WR,TEN,17.0,15.0,,,,,,0.0,0.0,0.0,91.0,53.0,527.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,110.0,99.0,93.0,103.0,42.0,115.7,62.7,0.0
Rodrigo Blankenship,25.0,2022,K,2TM,3.0,0.0,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,213.0,180.0,214.0,251.0,214.5,20.0,16.0,16.0,0.0
Romeo Doubs,22.0,2022,WR,GNB,13.0,7.0,,,,,,1.0,11.0,0.0,67.0,42.0,425.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,154.0,213.0,158.0,176.3,63.0,99.6,57.6,3.0
Ronald Jones II,25.0,2022,RB,KAN,6.0,0.0,,,,,,17.0,70.0,1.0,1.0,1.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,156.0,219.0,191.0,56.0,16.2,15.2,0.0
Rondale Moore,22.0,2022,WR,ARI,8.0,8.0,,,,,,6.0,-5.0,0.0,56.0,41.0,414.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,161.0,217.0,165.0,186.3,64.0,87.9,46.9,5.0
Ronnie Rivers,23.0,2022,RB,LAR,8.0,1.0,,,,,,9.0,21.0,0.0,5.0,5.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,10.0,5.0,0.0
Ross Dwelley,27.0,2022,TE,SFO,12.0,0.0,,,,,,0.0,0.0,0.0,5.0,3.0,105.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,19.5,16.5,0.0
Royce Freeman,26.0,2022,RB,HOU,4.0,1.0,,,,,,41.0,117.0,0.0,8.0,6.0,33.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,19.0,13.0,0.0
Russell Gage,26.0,2022,WR,TAM,13.0,4.0,,,,,,0.0,0.0,0.0,70.0,51.0,426.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,165.0,133.0,145.0,145.5,54.0,121.6,70.6,6.0
Russell Wilson,34.0,2022,QB,DEN,15.0,15.0,483.0,292.0,3524.0,16.0,11.0,55.0,277.0,3.0,1.0,1.0,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,72.0,74.0,87.0,77.5,9.0,217.76,216.76,0.0
Ryan Griffin,32.0,2022,TE,CHI,15.0,0.0,,,,,,0.0,0.0,0.0,8.0,4.0,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,6.6,2.6,2.0
Ryan Stonehouse,23.0,2022,K,TEN,17.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.0,0.0,0.0
Ryan Succop,36.0,2022,K,TAM,17.0,0.0,,,,,,,,,,,,,,19.0,17.0,12.0,12.0,7.0,2.0,38.0,31.0,25.0,24.0,,,,,,,,,,,,,,,,,,,,,,194.0,199.0,106.0,217.0,179.0,12.0,124.0,124.0,0.0
Ryan Tannehill,34.0,2022,QB,TEN,12.0,12.0,325.0,212.0,2536.0,13.0,6.0,34.0,98.0,2.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,215.0,168.0,183.0,185.3,21.0,157.24,157.24,3.0
Ryan Wright,22.0,2022,K,MIN,17.0,0.0,2.0,1.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.0,0.0,0.0
Salvon Ahmed,24.0,2022,RB,MIA,12.0,0.0,,,,,,12.0,64.0,1.0,1.0,1.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,14.2,13.2,0.0
Sam Darnold,25.0,2022,QB,CAR,6.0,6.0,140.0,82.0,1143.0,7.0,3.0,26.0,106.0,2.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,78.32,78.32,0.0
Sam Ehlinger,24.0,2022,QB,IND,4.0,3.0,101.0,64.0,573.0,3.0,3.0,17.0,87.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,33.62,33.62,0.0
Sam Howell,22.0,2022,QB,WAS,1.0,1.0,19.0,11.0,169.0,1.0,1.0,5.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,18.26,18.26,0.0
Sam Martin,32.0,2022,K,BUF,16.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.0,0.0,0.0
Samaje Perine,27.0,2022,RB,CIN,16.0,2.0,,,,,,95.0,394.0,2.0,51.0,38.0,287.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,,268.0,249.5,78.0,142.1,104.1,0.0
Sammy Watkins,29.0,2022,WR,2TM,12.0,5.0,,,,,,0.0,0.0,0.0,27.0,16.0,325.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.0,183.0,224.0,235.0,217.0,76.0,46.5,30.5,0.0
Samori Toure,24.0,2022,WR,GNB,11.0,2.0,,,,,,0.0,0.0,0.0,10.0,5.0,82.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,17.2,12.2,0.0
San Francisco 49ers DST,,2022,DEF,SFO,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5110.0,1026.0,30.0,291.0,3789.0,20.0,1321.0,11.0,96.0,832.0,26.0,25.7,15.3,44.0,20.0,10.0,13.0,0.0,3.0,0.0,,121.0,121.0,91.0,142.0,118.8,3.0,122.0,122.0,0.0
Saquon Barkley,25.0,2022,RB,NYG,16.0,16.0,,,,,,295.0,1312.0,10.0,76.0,57.0,338.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,19.0,23.0,13.0,20.3,12.0,280.0,223.0,0.0
Scott Miller,25.0,2022,WR,TAM,15.0,1.0,,,,,,1.0,8.0,0.0,40.0,23.0,185.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,42.3,19.3,0.0
Sean McKeon,25.0,2022,TE,DAL,13.0,0.0,,,,,,0.0,0.0,0.0,3.0,2.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,3.1,1.1,0.0
Seattle Seahawks DST,,2022,DEF,SEA,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,6149.0,1117.0,25.0,347.0,3595.0,23.0,2554.0,21.0,98.0,818.0,29.0,37.2,12.2,45.0,14.0,11.0,15.0,0.0,2.0,0.0,,,,256.0,,256.0,26.0,107.0,107.0,0.0
Shane Zylstra,26.0,2022,TE,DET,13.0,2.0,,,,,,0.0,0.0,0.0,15.0,11.0,60.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,41.0,30.0,0.0
Shi Smith,24.0,2022,WR,CAR,17.0,6.0,,,,,,0.0,0.0,0.0,41.0,22.0,296.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,55.6,33.6,1.0
Simi Fehoko,25.0,2022,WR,DAL,5.0,0.0,,,,,,0.0,0.0,0.0,4.0,3.0,24.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,5.4,2.4,0.0
Skylar Thompson,25.0,2022,QB,MIA,7.0,2.0,105.0,60.0,534.0,1.0,3.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,17.46,17.46,0.0
Skyy Moore,22.0,2022,WR,KAN,16.0,3.0,,,,,,3.0,24.0,0.0,33.0,22.0,250.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,122.0,185.0,127.0,142.8,52.0,43.4,21.4,1.0
Snoop Conner,23.0,2022,RB,JAX,8.0,0.0,,,,,,12.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,10.2,10.2,0.0
Sony Michel,27.0,2022,RB,LAC,10.0,0.0,,,,,,36.0,106.0,0.0,13.0,9.0,53.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,240.0,240.0,74.0,24.9,15.9,0.0
Spencer Brown,24.0,2022,RB,CAR,2.0,0.0,,,,,,9.0,43.0,0.0,4.0,2.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,7.3,5.3,1.0
Stanley Morgan Jr.,26.0,2022,WR,CIN,14.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.0,0.0,0.0
Stefon Diggs,29.0,2022,WR,BUF,16.0,16.0,,,,,,1.0,-3.0,0.0,154.0,108.0,1429.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11.0,12.0,14.0,12.5,5.0,314.6,206.6,12.0
Stephen Anderson,29.0,2022,TE,ARI,16.0,0.0,,,,,,0.0,0.0,0.0,7.0,3.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,3.9,0.9,0.0
Stephen Sullivan,26.0,2022,TE,CAR,14.0,0.0,,,,,,0.0,0.0,0.0,6.0,2.0,46.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,6.6,4.6,3.0
Sterling Shepard,29.0,2022,WR,NYG,3.0,2.0,,,,,,0.0,0.0,0.0,24.0,13.0,154.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,265.0,281.5,92.0,34.4,21.4,0.0
Steven Sims,25.0,2022,WR,PIT,12.0,2.0,,,,,,13.0,70.0,0.0,23.0,14.0,104.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,25.4,11.4,1.0
Stone Smartt,24.0,2022,TE,LAC,7.0,1.0,,,,,,0.0,0.0,0.0,5.0,4.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,5.7,1.7,0.0
T.J. Hockenson,25.0,2022,TE,2TM,17.0,14.0,,,,,,0.0,0.0,0.0,129.0,86.0,914.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,67.0,64.0,56.0,76.0,65.8,7.0,215.4,129.4,0.0
T.Y. Hilton,33.0,2022,WR,DAL,3.0,0.0,,,,,,0.0,0.0,0.0,10.0,7.0,121.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,19.1,12.1,0.0
Tampa Bay Buccaneers DST,,2022,DEF,TAM,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,5513.0,1073.0,20.0,314.0,3461.0,29.0,2052.0,12.0,97.0,863.0,25.0,33.0,10.2,44.0,10.0,10.0,14.0,0.0,1.0,0.0,,107.0,112.0,96.0,134.0,112.3,2.0,90.0,90.0,0.0
Tanner Conner,24.0,2022,TE,MIA,13.0,0.0,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.0,0.0,0.0
Tanner Gentry,28.0,2022,WR,BUF,3.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,97.0,0.0,0.0,0.0
