Player Name,2022 Age,2022 Position,2022 Team,2022 Games Played,2022 Games Started,2022 Passing Attempts,2022 Passing Completions,2022 Passing Yards,2022 Passing Touchdowns,2022 Interceptions Thrown,2022 Rushing Attempts,2022 Rushing Yards,2022 Rushing Touchdowns,2022 Targets,2022 Receptions,2022 Receiving Yards,2022 Receiving Touchdowns,2022 Fumbles,2022 Field Goals Attempted 0-39,2022 Field Goals Made 0-39,2022 Field Goals Attempted 40-49,2022 Field Goals Made 40-49,2022 Field Goals Attempted 50+,2022 Field Goals Made 50+,2022 Field Goals Attempted,2022 Field Goals Made,2022 Extra Points Attempted,2022 Extra Points Made,2022 Total Yards Allowed,2022 Total Plays,2022 Takeaways,2022 First Downs Allowed,2022 Passing Yards Allowed,2022 Passing Touchdowns Allowed,2022 Rushing Yards Allowed,2022 Rushing Touchdowns Allowed,2022 Penalties Committed,2022 Penalty Yards,2022 First Downs by Penalty,2022 Percent Drives Scored On,2022 Percent Drives Takeaway,2022 ST_Sacks,2022 ST_Interceptions,2022 ST_Fumble Recoveries,2022 ST_Forced Fumbles,2022 ST_Safeties,2022 ST_Special Teams Touchdowns,2022 Fantasy Points From Points,2022 XP2,2022 ESPN ADP,2022 Sleeper ADP,2022 NFL ADP,2022 RTSports ADP,2022 Average ADP,2022 Positional ADP,2022 PPR Fantasy Points Scored,2022 Standard Fantasy Points Scored,2023 Age,2023 Position,2023 Team,2023 Games Played,2023 Games Started,2023 Passing Attempts,2023 Passing Completions,2023 Passing Yards,2023 Passing Touchdowns,2023 Interceptions Thrown,2023 Rushing Attempts,2023 Rushing Yards,2023 Rushing Touchdowns,2023 Targets,2023 Receptions,2023 Receiving Yards,2023 Receiving Touchdowns,2023 Fumbles,2023 Field Goals Attempted 0-39,2023 Field Goals Made 0-39,2023 Field Goals Attempted 40-49,2023 Field Goals Made 40-49,2023 Field Goals Attempted 50+,2023 Field Goals Made 50+,2023 Field Goals Attempted,2023 Field Goals Made,2023 Extra Points Attempted,2023 Extra Points Made,2023 Total Yards Allowed,2023 Total Plays,2023 Takeaways,2023 First Downs Allowed,2023 Passing Yards Allowed,2023 Passing Touchdowns Allowed,2023 Rushing Yards Allowed,2023 Rushing Touchdowns Allowed,2023 Penalties Committed,2023 Penalty Yards,2023 First Downs by Penalty,2023 Percent Drives Scored On,2023 Percent Drives Takeaway,2023 ST_Sacks,2023 ST_Interceptions,2023 ST_Fumble Recoveries,2023 ST_Forced Fumbles,2023 ST_Safeties,2023 ST_Special Teams Touchdowns,2023 Fantasy Points From Points,2023 XP2,2023 ESPN ADP,2023 Sleeper ADP,2023 NFL ADP,2023 RTSports ADP,2023 Average ADP,2023 Positional ADP,2023 PPR Fantasy Points Scored,2023 Standard Fantasy Points Scored,2024 Age,2024 Position,2024 Team,2024 Games Played,2024 Games Started,2024 Passing Attempts,2024 Passing Completions,2024 Passing Yards,2024 Passing Touchdowns,2024 Interceptions Thrown,2024 Rushing Attempts,2024 Rushing Yards,2024 Rushing Touchdowns,2024 Targets,2024 Receptions,2024 Receiving Yards,2024 Receiving Touchdowns,2024 Fumbles,2024 Field Goals Attempted 0-39,2024 Field Goals Made 0-39,2024 Field Goals Attempted 40-49,2024 Field Goals Made 40-49,2024 Field Goals Attempted 50+,2024 Field Goals Made 50+,2024 Field Goals Attempted,2024 Field Goals Made,2024 Extra Points Attempted,2024 Extra Points Made,2024 Total Yards Allowed,2024 Total Plays,2024 Takeaways,2024 First Downs Allowed,2024 Passing Yards Allowed,2024 Passing Touchdowns Allowed,2024 Rushing Yards Allowed,2024 Rushing Touchdowns Allowed,2024 Penalties Committed,2024 Penalty Yards,2024 First Downs by Penalty,2024 Percent Drives Scored On,2024 Percent Drives Takeaway,2024 ST_Sacks,2024 ST_Interceptions,2024 ST_Fumble Recoveries,2024 ST_Forced Fumbles,2024 ST_Safeties,2024 ST_Special Teams Touchdowns,2024 Fantasy Points From Points,2024 XP2,2024 ESPN ADP,2024 Sleeper ADP,2024 NFL ADP,2024 RTSports ADP,2024 Average ADP,2024 Positional ADP,2024 PPR Fantasy Points Scored,2024 Standard Fantasy Points Scored
Josh Allen,26.0,QB,BUF,16.0,16.0,567.0,359.0,4283.0,35.0,14.0,124.0,762.0,7.0,0.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,22.0,15.0,24.0,20.8,1.0,375.52,375.52,27.0,QB,BUF,17.0,17.0,579.0,385.0,4306.0,29.0,18.0,111.0,524.0,15.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,22.0,20.0,20.5,2.0,380.64,380.64,28.0,QB,BUF,17.0,17.0,483.0,307.0,3731.0,28.0,6.0,102.0,531.0,12.0,0.0,0.0,7.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,22.0,27.0,29.0,24.2,1.0,371.04,371.04
Josh Downs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,WR,IND,17.0,9.0,,,,,,0.0,0.0,0.0,98.0,68.0,771.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,241.0,301.0,263.0,252.0,85.0,157.10000000000002,89.10000000000001,23.0,WR,IND,14.0,8.0,,,,,,1.0,12.0,0.0,107.0,72.0,803.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,164.0,234.0,195.0,200.5,68.0,183.5,111.5
Josh Gordon,31.0,WR,TEN,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Jacobs,24.0,RB,LVR,17.0,17.0,,,,,,340.0,1653.0,12.0,64.0,53.0,400.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,49.0,45.0,50.0,49.5,20.0,324.3,271.3,25.0,RB,LVR,13.0,13.0,0.0,0.0,0.0,0.0,0.0,233.0,805.0,6.0,54.0,37.0,296.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,19.0,14.0,13.0,16.0,7.0,177.1,140.1,26.0,RB,GNB,17.0,17.0,,,,,,301.0,1329.0,15.0,43.0,36.0,342.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,27.0,39.0,17.0,28.2,12.0,291.09999999999997,255.1
Josh Johnson,36.0,QB,SFO,2.0,0.0,2.0,1.0,10.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,0.7000000000000001,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,QB,BAL,6.0,0.0,3.0,2.0,17.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0,301.0,561.0,301.0,446.5,58.0,0.78,0.78
Josh Lambo,32.0,K,TEN,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Oliver,25.0,TE,BAL,17.0,9.0,,,,,,0.0,0.0,0.0,25.0,14.0,149.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,40.9,26.9,26.0,TE,MIN,17.0,14.0,,,,,,0.0,0.0,0.0,28.0,22.0,213.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,301.0,301.0,301.0,288.0,47.0,53.3,31.299999999999997,27.0,TE,MIN,15.0,12.0,,,,,,0.0,0.0,0.0,28.0,22.0,258.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0,301.0,417.0,301.0,363.0,48.0,65.8,43.8
Josh Palmer,23.0,WR,LAC,16.0,11.0,,,,,,1.0,4.0,0.0,107.0,72.0,769.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,165.3,93.3,24.0,WR,LAC,10.0,6.0,,,,,,1.0,6.0,0.0,61.0,38.0,581.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,106.7,68.7,25.0,WR,LAC,15.0,7.0,,,,,,0.0,0.0,0.0,65.0,39.0,584.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,103.4,64.4
Josh Reynolds,27.0,WR,DET,14.0,11.0,,,,,,0.0,0.0,0.0,59.0,38.0,479.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,103.9,65.9,28.0,WR,DET,17.0,13.0,,,,,,0.0,0.0,0.0,64.0,40.0,608.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,128.8,88.80000000000001,29.0,WR,2TM,9.0,2.0,,,,,,0.0,0.0,0.0,24.0,13.0,194.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,326.0,343.0,301.0,334.5,112.0,38.400000000000006,25.4
Josh Whyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,TE,TEN,11.0,3.0,,,,,,0.0,0.0,0.0,15.0,9.0,94.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,24.4,15.4,25.0,TE,TEN,17.0,4.0,,,,,,0.0,0.0,0.0,37.0,28.0,248.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,546.0,301.0,546.0,86.0,58.8,30.8
Joshua Dobbs,27.0,QB,TEN,2.0,2.0,68.0,40.0,411.0,2.0,2.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,16.840000000000003,16.840000000000003,28.0,QB,2TM,13.0,12.0,417.0,262.0,2464.0,13.0,10.0,77.0,421.0,6.0,0.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,301.0,301.0,301.0,301.0,301.0,301.0,184.66,184.66,29.0,QB,SFO,2.0,1.0,47.0,32.0,361.0,2.0,2.0,9.0,24.0,2.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.0,301.0,367.0,301.0,307.0,37.0,28.839999999999996,28.839999999999996
Joshua Karty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,K,LAR,17.0,0.0,,,,,,,,,,,,,,21.0,19.0,6.0,4.0,7.0,6.0,34.0,29.0,36.0,32.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,279.0,260.0,269.5,28.0,122.0,122.0
Joshua Kelley,25.0,RB,LAC,13.0,1.0,,,,,,69.0,287.0,2.0,25.0,14.0,101.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,244.0,244.0,77.0,64.80000000000001,50.8,26.0,RB,LAC,17.0,3.0,,,,,,107.0,405.0,2.0,12.0,8.0,32.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,274.0,301.0,171.0,222.5,70.0,61.7,53.7,27.0,RB,TEN,3.0,0.0,,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.0,301.0,656.0,301.0,576.5,111.0,0.2,0.2
Josiah Deguara,25.0,TE,GNB,17.0,3.0,,,,,,0.0,0.0,0.0,15.0,13.0,114.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,24.4,11.4,26.0,TE,GNB,15.0,4.0,,,,,,0.0,0.0,0.0,8.0,8.0,65.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,301.0,301.0,301.0,380.0,66.0,14.5,6.5,27.0,TE,JAX,15.0,0.0,,,,,,0.0,0.0,0.0,3.0,3.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,644.0,301.0,644.0,94.0,4.4,1.4
JuJu Smith-Schuster,26.0,WR,KAN,16.0,14.0,,,,,,0.0,0.0,0.0,101.0,78.0,933.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,69.0,88.0,75.0,74.3,31.0,183.3,105.3,27.0,WR,NWE,11.0,7.0,,,,,,0.0,0.0,0.0,47.0,29.0,260.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,106.0,113.0,103.0,109.3,44.0,61.0,32.0,28.0,WR,KAN,14.0,8.0,,,,,,0.0,0.0,0.0,26.0,18.0,231.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,301.0,272.0,301.0,245.5,79.0,53.1,35.1
Jude McAtamney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,K,NYG,1.0,0.0,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,638.0,301.0,638.0,41.0,4.0,4.0
Julian Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,TE,MIA,15.0,4.0,,,,,,0.0,0.0,0.0,9.0,6.0,48.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.0,301.0,301.0,301.0,355.0,59.0,8.8,2.8000000000000007,24.0,TE,MIA,16.0,11.0,,,,,,0.0,0.0,0.0,19.0,12.0,100.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.0,301.0,431.0,301.0,382.0,55.0,20.0,8.0
Julio Jones,33.0,WR,TAM,10.0,5.0,,,,,,5.0,45.0,0.0,43.0,24.0,299.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,118.0,154.0,143.0,143.8,53.0,70.4,46.400000000000006,34.0,WR,PHI,11.0,4.0,,,,,,0.0,0.0,0.0,19.0,11.0,74.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0,301.0,301.0,301.0,284.0,99.0,36.4,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julius Chestnut,22.0,RB,TEN,6.0,0.0,,,,,,9.0,12.0,0.0,3.0,3.0,41.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,8.3,5.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,RB,TEN,17.0,0.0,,,,,,22.0,102.0,0.0,3.0,2.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,729.0,301.0,729.0,125.0,13.3,11.3
Justice Hill,25.0,RB,BAL,15.0,0.0,,,,,,49.0,262.0,0.0,12.0,12.0,58.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,40.0,28.0,26.0,RB,BAL,16.0,5.0,,,,,,84.0,387.0,3.0,39.0,28.0,206.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,109.3,81.30000000000001,27.0,RB,BAL,15.0,0.0,,,,,,47.0,228.0,1.0,51.0,42.0,383.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,229.0,273.0,208.0,236.7,66.0,127.1,85.10000000000001
Justin Fields,23.0,QB,CHI,15.0,15.0,318.0,192.0,2242.0,17.0,11.0,160.0,1143.0,8.0,0.0,0.0,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,158.0,146.0,139.0,148.0,17.0,265.98,265.98,24.0,QB,CHI,13.0,13.0,370.0,227.0,2562.0,16.0,9.0,124.0,657.0,4.0,0.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,44.0,40.0,49.0,44.3,7.0,218.18,218.18,25.0,QB,PIT,10.0,6.0,161.0,106.0,1106.0,5.0,1.0,62.0,289.0,5.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,197.0,212.0,245.0,221.0,28.0,109.14,109.14
Justin Herbert,24.0,QB,LAC,17.0,17.0,699.0,477.0,4739.0,25.0,10.0,54.0,147.0,0.0,2.0,2.0,-10.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,34.0,30.0,38.0,34.5,3.0,269.26,267.26,25.0,QB,LAC,13.0,13.0,456.0,297.0,3134.0,20.0,7.0,52.0,228.0,3.0,1.0,1.0,10.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,46.0,44.0,42.0,43.5,6.0,226.16000000000005,225.16000000000005,26.0,QB,LAC,17.0,17.0,504.0,332.0,3870.0,23.0,3.0,69.0,306.0,2.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,124.0,130.0,138.0,130.8,17.0,271.40000000000003,271.40000000000003
Justin Jackson,26.0,RB,DET,16.0,0.0,,,,,,42.0,170.0,1.0,19.0,12.0,101.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,51.1,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Jefferson,23.0,WR,MIN,17.0,17.0,2.0,2.0,34.0,0.0,0.0,4.0,24.0,1.0,184.0,128.0,1809.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,4.0,5.5,2.0,366.66,238.66,24.0,WR,MIN,10.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,-12.0,0.0,100.0,68.0,1074.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,202.2,134.2,25.0,WR,MIN,17.0,17.0,1.0,1.0,22.0,0.0,0.0,1.0,3.0,0.0,154.0,103.0,1533.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,6.0,7.0,7.0,5.0,315.48,212.48
Justin Tucker,33.0,K,BAL,17.0,0.0,,,,,,,,,,,,,,24.0,24.0,5.0,4.0,14.0,9.0,43.0,37.0,32.0,31.0,,,,,,,,,,,,,,,,,,,,,,88.0,132.0,62.0,140.0,105.5,1.0,156.0,156.0,34.0,K,BAL,17.0,0.0,,,,,,,,,,,,,,20.0,20.0,12.0,11.0,5.0,1.0,37.0,32.0,52.0,51.0,,,,,,,,,,,,,,,,,,,,,,83.0,91.0,71.0,116.0,90.3,1.0,153.0,153.0,35.0,K,BAL,17.0,0.0,,,,,,,,,,,,,,11.0,11.0,8.0,5.0,11.0,6.0,30.0,22.0,62.0,60.0,,,,,,,,,,,,,,,,,,,,,,97.0,127.0,67.0,131.0,108.4,1.0,131.0,131.0
Justin Watson,26.0,WR,KAN,17.0,5.0,,,,,,0.0,0.0,0.0,34.0,15.0,315.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,58.5,43.5,27.0,WR,KAN,16.0,8.0,,,,,,0.0,0.0,0.0,53.0,27.0,460.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0,301.0,301.0,301.0,274.0,95.0,89.0,62.0,28.0,WR,KAN,17.0,7.0,,,,,,0.0,0.0,0.0,32.0,22.0,289.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,301.0,289.0,301.0,264.0,82.0,62.900000000000006,40.900000000000006
Justyn Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,WR,KAN,10.0,1.0,,,,,,0.0,0.0,0.0,11.0,6.0,53.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0,187.0,276.0,242.0,230.8,77.0,11.3,5.300000000000001,25.0,WR,KAN,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,375.0,301.0,375.0,122.0,0.0,0.0
Juwan Johnson,26.0,TE,NOR,16.0,12.0,,,,,,0.0,0.0,0.0,65.0,42.0,508.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,134.8,92.8,27.0,TE,NOR,13.0,11.0,,,,,,0.0,0.0,0.0,59.0,37.0,368.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,195.0,100.0,132.0,147.3,15.0,97.8,60.8,28.0,TE,NOR,17.0,5.0,,,,,,0.0,0.0,0.0,66.0,50.0,548.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,272.0,286.0,229.0,262.3,33.0,118.8,68.80000000000001
Juwann Winfree,26.0,WR,GNB,3.0,0.0,,,,,,0.0,0.0,0.0,4.0,1.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,2.7,1.7000000000000002,27.0,WR,IND,8.0,1.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.J. Osborn,25.0,WR,MIN,17.0,9.0,,,,,,3.0,6.0,0.0,90.0,60.0,650.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,209.0,258.0,213.0,226.7,80.0,153.6,93.6,26.0,WR,MIN,16.0,12.0,,,,,,0.0,0.0,0.0,75.0,48.0,540.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,213.0,220.0,167.0,192.3,67.0,118.0,70.0,27.0,WR,NWE,7.0,4.0,,,,,,0.0,0.0,0.0,18.0,7.0,57.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,308.0,323.0,301.0,315.5,105.0,18.7,11.7
KJ Hamler,23.0,WR,DEN,7.0,0.0,,,,,,2.0,23.0,0.0,14.0,7.0,165.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,212.0,301.0,246.0,229.0,81.0,25.8,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ka'imi Fairbairn,28.0,K,HOU,17.0,0.0,,,,,,,,,,,,,,15.0,14.0,10.0,9.0,6.0,6.0,31.0,29.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,295.0,301.0,295.0,28.0,130.0,130.0,29.0,K,HOU,12.0,0.0,,,,,,,,,,,,,,20.0,20.0,2.0,2.0,6.0,5.0,28.0,27.0,22.0,21.0,,,,,,,,,,,,,,,,,,,,,,340.0,301.0,239.0,301.0,289.5,33.0,111.0,111.0,30.0,K,HOU,17.0,0.0,,,,,,,,,,,,,,21.0,19.0,5.0,4.0,16.0,13.0,42.0,36.0,36.0,34.0,,,,,,,,,,,,,,,,,,,,,,138.0,151.0,143.0,158.0,149.0,6.0,162.0,162.0
KaVontae Turpin,26.0,WR,DAL,17.0,0.0,,,,,,3.0,17.0,0.0,2.0,1.0,9.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301.0,-2.4,-3.4,27.0,WR,DAL,16.0,0.0,,,,,,11.0,110.0,1.0,18.0,12.0,127.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,301.0,301.0,301.0,295.0,105.0,57.7,45.7,28.0,WR,DAL,17.0,2.0,,,,,,16.0,92.0,0.0,52.0,31.0,420.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,301.0,314.0,301.0,279.0,88.0,88.2,57.2
Kadarius Toney,23.0,WR,2TM,9.0,4.0,,,,,,7.0,82.0,1.0,20.0,16.0,171.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,117.0,128.0,119.0,119.0,46.0,57.3,41.3,24.0,WR,KAN,13.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,31.0,0.0,38.0,27.0,169.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.0,99.0,90.0,124.0,116.8,47.0,51.0,24.000000000000004,25.0,WR,CLE,3.0,0.0,,,,,,2.0,-4.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,319.0,277.0,301.0,282.7,93.0,-2.4,-2.4
